website-url,category,products-link-href,products-name
https://www.jadroo.com/,Men Fashion,https://www.jadroo.com/eternal-love-bd-xlouis-for-men-200-ml,Eternal Love BD XLOUIS For (Men)- 200 ml
https://www.jadroo.com/,Health Care,https://www.jadroo.com/virus-prevention-surgical-mask-box-of-50pcs,Virus Prevention Surgical Mask Box of 50pcs
https://www.jadroo.com/,Health Care,https://www.jadroo.com/head-shoulders-men-hairfall-defense-600ml,Instant Relief Anti-Dandruff Shampoo
https://www.jadroo.com/,Home Decor,https://www.jadroo.com/sofa-cover-27,Sofa Cover
https://www.jadroo.com/,Men Fashion,https://www.jadroo.com/amanat-shah-lungi-10,Amanat Shah Lungi (আমানত শাহ লুঙ্গি)-প্রাধান্য
https://www.jadroo.com/,Health Care,https://www.jadroo.com/dettol-handwash-reenergize-refill-170ml-2,Dettol Handwash Reenergize  Refill  170ml
https://www.jadroo.com/,Mobile & Computer,https://www.jadroo.com/remax-car-holder-mobile-stand,Remax Car Holder Mobile Stand
https://www.jadroo.com/,Personal Care,https://www.jadroo.com/bigen-mans-speedy-color-40gm-101-natural-black,Bigen Man's Speedy color 40gm-101 (Natural Black)
https://www.jadroo.com/,Health Care,https://www.jadroo.com/garnier-men-turbolight-icy-duo-foam-white-100ml-instantly-traps-dirt-pollution-and-oil-deeply-cleaning-and-purifying-pores-thoroughly,Garnier Men Turbolight Icy Duo Foam White 100ml
https://www.jadroo.com/,Sports & Fitness,https://www.jadroo.com/children-s-bicycle-3,Available Boys Bmx Kids Bicycle
https://www.jadroo.com/,Home Decor,https://www.jadroo.com/sofa-cover-11,Sofa Cover
https://www.jadroo.com/,Personal Care,https://www.jadroo.com/gillette-blue-ii,Gillette Blue II
https://www.jadroo.com/,Supermarket,https://www.jadroo.com/nutmeg-250gm,Nutmeg (জয়ফল) 250gm
https://www.jadroo.com/,Mobile & Computer,https://www.jadroo.com/peach-silicone-bluetooth-wireless-earphone-airpods-case-protective-cover-skin-accessories-for-apple-airpods-charging-box,Peach Wireless Bluetooth Silicone Airpods Case
https://www.jadroo.com/,Health Care,https://www.jadroo.com/virus-prevention-surgical-mask-5-pcs-2,Virus Prevention Surgical Mask ( 5 pcs/ package)
